"","EOMES","MHC-II","CD30","CCR5","CD4","CD8","MHC-I","CD25","CD57","Tim3","PD-L2","pStat1","PD-1","B2M","CCR4","CCR7","Tbet","PD-L1","FoxP3","CXCR5","CD161","CD45RO","GranzymeB","CD73","CD3","pS6","IRF4","ki-67","CD15","CD56","CD16"
"5700",-1.02710942412921,0.0376205471774865,-0.398546576569126,-0.207875485993031,1.16257046827719,-0.824226463005868,-0.318499229920391,3.2282297339166,-0.606397717852329,-0.464647513876486,-0.228982727760086,0.023755808272398,-0.058205401973681,-0.0488346205626104,1.56342158026204,-0.939189266185361,-0.904631462529099,-0.0675320795328206,2.11851587599643,-0.430609388598186,-0.610454985006342,0.846668517517968,-0.688075684256289,-0.349092483640337,0.584279162066084,-0.69985936781135,-0.422830097021175,-0.513611643432892,-0.263342970204875,-0.334211339728819,-0.303523248846849
"5701",-1.69991997583418,-1.27108878269434,-0.401728417980042,-1.09696323563718,1.16351511137766,-0.90072853914555,-0.809664654344044,1.76517850075341,-0.607176809397722,-0.464700983816459,-0.230869864991542,-1.05067375297575,-0.767323257561671,-0.747072520670178,-1.06763554639717,1.71494986122192,-1.08343357696261,-0.25705768029591,-1.1898590758157,-0.431350317383793,-0.61080550838252,-1.15659588224671,-0.68810547213877,-0.348650687758159,0.760019267653498,-1.02718457683353,-0.967385180536739,-0.51466054761804,-0.263299062442495,-0.33418489680242,-0.303632874686552
"5702",-1.27380067819815,-1.27071495898073,-0.40154096090431,-1.09685099525945,1.10635584080568,-0.900646227527587,-0.262285133328162,-0.53072677784196,-0.607117400827204,-0.464694658590473,-0.230863626111198,-0.735052174608907,-0.767075382485398,-0.321929779234133,-1.04728002855063,1.6753928135162,-1.08324834427958,-0.275865552957597,-1.32126496257091,-0.431256651538297,-0.610553473013158,-1.15638670423894,-0.688087203254523,-0.34870091712886,0.620852710559816,-0.913794881504036,-0.967166739392137,-0.514637148685107,-0.263172600954527,-0.334195726307826,-0.303475441353369
"5703",0.530122617365011,-1.21283549694485,-0.400934044628244,2.16783913098419,-0.970404749993764,0.932573419271726,-1.09176815587858,-0.531317871414951,-0.607111899102215,-0.464917282687709,-0.230855545226956,-0.74152534954324,-0.712106964969659,-0.916538837874374,-1.067614102647,-0.940151587356277,0.338671022789673,-0.482746000906526,-0.0679842251604126,-0.18568324165278,2.40602935754303,-0.104390336759904,-0.688019390541964,-0.348524445969969,0.0772120948799056,-0.78777106187178,-0.967151038794818,-0.514631188090923,-0.263299873943852,-0.332382514693606,-0.30345403193664
"5704",0.0887218176665559,-0.186110534861179,-0.401069541352764,0.522213440686873,1.1971286928212,-0.785380552904819,0.308592959211422,-0.531460857211749,-0.606904566757655,-0.464676487603766,-0.230701281882429,-0.630921993796848,1.11526409584647,0.356051441533161,-0.969512760335719,-0.940302678176247,1.23765330236091,0.192778761951882,-0.584488864543685,-0.431173472772885,0.107885907604815,0.683197668858927,1.36739007409696,-0.346644210823338,0.423828617952004,-0.4134020105669,-0.605290230941632,-0.514537266712052,-0.263260126521674,-0.333901343973943,-0.303491805917436
"5705",-0.950419167553439,-1.2485648009948,-0.401600838722029,-1.09721427485813,-0.970426258895647,0.965192120807089,-0.417873223653025,-0.531278698699311,-0.607109021575318,-0.464490259659382,-0.231081270920663,-0.507791509095557,-0.767071495490058,-0.245818447175771,-1.06751409076232,1.15377727730437,-1.08284160555106,-0.483618802659305,-0.317005416574587,-0.43135539235061,-0.610706339555828,-1.15661386328993,-0.688089984911786,-0.344509665921006,-0.0551303356531737,-0.826317449086285,-0.966482241600411,-0.514629385807473,-0.263285653853055,-0.334193898206989,-0.303528637817112
"5706",0.374251166572069,-0.730425632798532,-0.401421397692665,1.82602379093762,-0.970476012534008,-1.03629113140739,-0.587171538276074,-0.531246350518194,-0.607026632739543,-0.464826129992415,-0.230906027682346,-0.648204270648623,-0.766385501278087,-0.508492676542793,-1.06685232407763,-0.940145372699671,1.06338569238522,-0.482784956222389,-0.842941557807968,-0.430135867072371,1.83358882662719,-0.304587777911645,-0.457275702696028,-0.346960285570804,1.33057815100429,-0.570937381564775,-0.891853628784161,-0.514559530672962,-0.263338204517636,-0.333027506005931,-0.303425625223921
"5707",-0.825360993755551,-1.01704526126818,-0.400983942718054,-0.761953790538145,1.29776048889684,-0.718279379073619,0.246553953837132,1.58321212292517,-0.606739495524391,-0.464798602620193,-0.229967478471524,0.893659810027405,-0.0566620553752216,0.357144657213485,1.36113238636537,-0.422482963640077,-0.871210968153396,0.401611124555105,-0.794649973312946,-0.431260294311334,-0.610275723523453,0.863646501060614,-0.688058944261016,-0.34876382646718,0.448231047155129,-0.36555924523437,-0.50348245838011,-0.514337449744342,-0.263347342636752,-0.334219385457411,-0.303516624122753
"5708",-1.00895674186197,-1.13715443411272,-0.401043638056546,-0.829343342740208,1.241508589857,-0.753032357003841,0.274709468547071,-0.419873441215627,-0.606980849241643,-0.464662481268277,-0.229622346188765,-0.018597021457315,0.337618229040689,0.338759344066447,0.846623273782315,0.465786674809551,-0.886496927727948,0.676586982991268,-0.941270770617701,-0.332119608072028,1.45820199873954,0.844724750378402,-0.688046534470341,-0.348850286028044,0.659973291937919,-0.592316369952417,-0.589187927605728,-0.514297216446671,-0.263261940391171,-0.334128527705809,-0.303476636624336
"5709",-0.429339040212458,-0.796597493053934,-0.398865229753654,0.172238382811008,-0.970439477843194,-1.03588611083583,-0.498784067774531,-0.531426990342637,1.43591935630454,-0.464346637385508,-0.230767861013915,-1.22799366084931,-0.766683813318886,-0.826429451582621,-1.06750271589685,-0.940277707239326,1.36770556442546,-0.483228561003256,-1.12291990538197,-0.430915924994072,1.66800845325285,-0.94265584680324,0.918928636678259,-0.345428975948231,1.87590211345533,-1.02388644612255,-0.967759242838176,-0.514683632774281,-0.263341583194336,-0.333334278771361,-0.303103919437265
