"","Pax5","CD14","EOMES","MHC-II","CD30","CCR5","CD4","CD8","MHC-I","CD25","CD57","Tim3","PD-L2","pStat1","CD163","PD-1","B2M","CCR4","CCR7","Tbet","PD-L1","FoxP3","CXCR5","CD161","CD45RO","GranzymeB","CD73","CD33","CD3","CD68","pS6","IRF4","ki-67","CD15","CD56","CD16"
"700",-1.00786057701144,-0.508544248892215,-1.10482733554568,-0.998341411628748,-0.163919429890123,-0.372177828233426,-0.450779064083443,-0.395448661550774,-1.20813900441247,-0.217546975407492,-0.37158704774332,-0.450237251199287,-0.145761179301149,-0.663522655353656,-0.260523708055376,-0.146026987466065,-1.25367582391947,-0.722815984116913,-0.284921228081793,-0.597597483042261,-0.25301133709468,-0.713021030991507,-0.244284225600894,-0.383001678012528,-0.452082764746619,-0.523312261876383,-0.609036960866549,-0.457694806439973,-0.403606234366985,-0.43786894277854,-0.693259098685322,-0.490391422053556,2.34882891885334,-0.513148492468545,-0.405215357204169,-0.679633138886897
"701",-1.00971902707536,-0.508726729179324,0.363321961277657,-0.998302943675339,-0.164311114225994,-0.372361101954384,-0.450554861863087,-0.395504121036044,-1.207995774321,-0.217484147303212,-0.371341808823831,-0.450143984966405,-0.146907621266374,-0.663728320552204,-0.259383908207663,-0.146026987466065,-1.25358544424078,-0.723466775535433,-0.284708939380538,-0.597224178404072,-0.252711742127206,-0.71321355039354,-0.244278809548902,-0.382873127711442,-0.452213062688057,-0.522933828973616,-0.482958203173517,-0.458073991092897,-0.404861308488503,-1.23216302777091,-0.693490872558519,-0.491429091303947,-0.457766754402192,-0.513335268147395,-0.40592069362444,-0.679398464254213
"702",-1.00829980987294,-0.508489149325003,-1.23573868375882,-0.998004049762968,-0.164063972323441,-0.371958839633511,-0.45073011427253,-0.395571656376977,-1.20783392811685,-0.217207681318731,-0.371428309024257,-0.449801402851622,-0.145910067868061,-0.663478053262405,-0.260037393453685,-0.14693537156931,-1.25352015093678,-0.72289266346834,-0.284609716156062,-0.597604045037855,-0.252652406760271,-0.713060987848533,-0.243871540196685,-0.382821524111542,-0.451610505832233,-0.523279995492042,-0.540962178486978,-0.45784480331742,-0.405440320403017,-0.932816731087962,-0.693518632547134,-0.491522698669099,-0.457910877754577,-0.512815871801173,-0.405792731627073,1.50781073569499
"703",-1.0096526063329,-0.508382505001368,-1.03083201749763,0.452898412705768,-0.164028050535279,-0.371930643676441,-0.450450919054728,-0.395582837724814,-1.20794676455495,-0.217675124647136,-0.371503337871939,-0.449806996029006,-0.147245350165654,-0.663820828593318,-0.260660484037101,-0.147085623210172,-1.2533143052047,-0.72265448855519,-0.284799097767222,-0.597699558529266,-0.252951029016812,-0.71291569018662,-0.24428253863388,-0.382861660244798,-0.452075367920249,-0.52314614974959,-0.717879144927201,-0.457841542515736,-0.405762724764508,-1.18740334183903,-0.693123383185427,-0.491254033374312,-0.457841777517132,-0.513202125786905,-0.406042041161074,-0.679268764975355
"704",-0.765298580962416,-0.508828396767857,-0.96852795040926,-0.975217367539046,-0.163955351678285,-0.371887409875599,-0.450957338086152,-0.395656187366623,0.355537605405363,4,-0.370881684494252,-0.449991570882685,-0.146850547315725,-0.660524373103289,-0.260468997662686,-0.146861718804182,0.470110065690242,-0.109236528410932,-0.2837216070481,-0.59721324174475,-0.252096016106389,-0.14946012745857,-0.195069175564759,3.83952007154889,-0.45173909681374,-0.523219446227599,-0.242711353836793,-0.456097828349592,-0.405418936440265,0.00574645413212444,0.0418788510335656,-0.466682557117632,-0.457743062892211,-0.513188952691167,-0.404925254374486,-0.679451154586249
"705",-0.727398674859956,-0.343018573180942,-0.678701709099141,-0.695853006880059,-0.107632107225974,1.95318570979285,-0.450322199181585,-0.39513200578004,-0.527109128534582,-0.216145352401239,0.387139586563777,1.42724806473937,4,-0.46694396746205,4,4,-0.654518943953615,1.76568877014077,1.7795464720361,-0.451820931079923,3.5310276104342,1.19705421766954,2.53780633443484,0.830158973758206,1.42420640108601,-0.522948966289727,0.127197136476099,-0.332467653568244,-0.403982921095462,0.638255803539668,-0.642610703350946,-0.491031563922068,-0.457590252652833,2.45053213683298,1.39487750357535,1.83348685097113
"706",0.385878736386839,1.15991787312267,0.309224462450028,1.08089330422957,-0.163941667187556,-0.371846055805229,-0.450359666938087,-0.395392307557677,-0.970140142402999,-0.217213262731607,-0.371320726337705,-0.449339965717424,-0.147017798805889,-0.662022070855242,-0.259821591349185,-0.146601479034064,0.919467663708753,0.470912417018673,-0.284824332315669,-0.597618262694973,-0.252772050205074,-0.713245515879161,-0.244182830004593,-0.38297323869525,-0.451691870922302,-0.523313855278079,-0.503971329455689,-0.457154124527894,-0.40566731939223,-0.767399754220112,-0.631000228234624,-0.491454620585352,-0.45778175902518,-0.513043107702645,-0.405873094234115,1.74773013930578
"707",-1.00518691802935,-0.508497443883508,-0.93170455532923,-0.926207990108175,-0.163852717997822,-0.371065967659611,-0.450711380394279,-0.395432560409889,-0.82957090890734,-0.217202099905854,-0.290932089369538,-0.449272847588814,-0.142604741682607,-0.662540312465068,-0.258222832096126,-0.143758482300123,-0.854413766989121,0.0617278749393467,-0.283901678825852,-0.596981138127735,-0.151726474653792,-0.0197661238509647,-0.242656036069399,-0.38239952133902,0.608835508964405,-0.523085998835571,-0.460783060691409,-0.457272115239329,-0.40511133636068,0.408434064100608,-0.692623650514191,-0.491198112091234,-0.457653824871282,2.17213356074593,-0.403910921257442,1.91156104796334
"708",0.438301487580855,2.21765205884932,-1.17913903644296,0.364566442126378,-0.164107591637637,-0.37234230464967,-0.450264184590873,-0.395533639794333,-1.10523962690195,-0.217356891089629,-0.371493106665437,-0.449597251877098,-0.14673888089054,-0.663741535986649,-0.260326142748439,-0.147302653358082,-0.332207727279729,-0.722448909247878,-0.284702814490138,-0.597715963518249,-0.253023009625881,-0.713389360564454,-0.24425954260985,-0.382946519497968,-0.451477931944218,-0.5233058882696,-0.663748556946859,-0.23058255638918,-0.405716666998581,-0.873096131731558,-0.526098625909066,-0.491363444580334,-0.457837039215136,-0.513199302980675,-0.405994256318579,1.37204395150445
"709",-1.00851748104229,-0.508847533499265,-1.22999031598314,-0.99835346183102,-0.16394765415225,-0.372072563327029,-0.45041042970496,2.96207776193868,-1.00614293727479,-0.217438100646981,-0.37149434681168,-0.449727293251281,-0.146902658314144,-0.662164385390885,-0.261521868775346,-0.147406994775347,-1.20846254221433,-0.723359129522853,2.57019178786345,-0.5975920147126,-0.25300841896188,-0.390174500959492,-0.244059770200326,-0.382949386364629,-0.452354854159702,-0.523275215286955,-0.304685551166702,-0.458159657011414,1.54693412895441,-1.08148287949569,-0.693293468195036,-0.491192641530933,-0.45794483558555,-0.513056280798382,-0.406174719825301,-0.679523299810114
