"","EOMES","MHC-II","CD30","CCR5","CD4","CD8","MHC-I","CD25","CD57","Tim3","PD-L2","pStat1","PD-1","B2M","CCR4","CCR7","Tbet","PD-L1","FoxP3","CXCR5","CD161","CD45RO","GranzymeB","CD73","CD3","pS6","IRF4","ki-67","CD15","CD56","CD16"
"7503",-1.06849122087514,-0.823902162736837,-0.346791817056093,-0.79964428168032,0.944083627464286,-0.811069293508764,-0.435829573305711,2.77377616450241,-0.556551259751461,-0.251452701747579,-0.151479330938971,-0.450441925474423,-0.704209872248043,-0.0113008673195876,-0.686655950411449,1.70814264433115,-0.889020766957999,-0.368175850438275,1.50651715845933,-0.338617432327706,-0.70316155843747,-1.07117681707801,-0.564081450815598,-0.268866544097424,0.810534505215731,-0.402420664646661,-0.3477186148612,-0.339468826436585,-0.150696324282308,-0.267187040487691,-0.281038840720757
"7505",-0.594715628400491,-0.823771313741479,-0.347238027109343,-0.800016175896182,-1.04283895465978,-0.915481795962444,0.0693224531966581,-0.449035754008889,-0.556555717742649,-0.25129498954057,-0.152135542193634,-0.583040374316551,-0.704097346346971,0.0291829059891998,-0.686912674411634,0.5571541043644,-0.888060418773234,-0.372072275879478,-0.916990156712896,-0.339176822093369,-0.703111126483702,-1.07147059576703,-0.564051225807648,0.132227450012629,-0.469847491001289,-0.24898142465513,-0.653551698354997,-0.339520160541086,-0.150821111544792,-0.267070437019392,-0.281292301498156
"7507",-0.723453208361606,-0.823828244316238,-0.346312591626386,-0.510947593568028,1.14775357921733,-0.635594769109219,0.486819445949659,0.501909019943705,-0.556592135021666,-0.251373922787731,-0.150962264187103,2.79558453951534,-0.702490164737831,0.412014311640926,-0.654105947782757,-0.136026813242587,-0.738953750514999,0.63995542220916,-0.803937249075524,-0.338855148271294,1.02983155913024,0.726496982433231,-0.564173530232045,-0.264593147511404,0.163934295037324,-0.408757390715446,-0.656028750802568,-0.339508657153209,-0.150885637559236,-0.267221353488061,-0.281154560452096
"7508",-0.912100227034284,-0.714674850575269,-0.346111947256732,-0.743552558828574,1.15673728777703,-0.568521049817795,0.520106225127147,-0.384033467141714,-0.556500492049588,-0.251414466653045,-0.150708117780064,0.403798992402617,0.195641300536394,0.769180639909677,1.58544034377167,1.21697818516582,-0.605932474566246,0.403419971448393,-0.48478207273539,-0.338853367513681,-0.702896869378947,1.09066389926383,-0.56409317637862,-0.271196704579131,1.11049866357585,-0.194453823520058,0.0405377895933171,-0.339203883122725,-0.150809082042275,-0.267140606627317,-0.280972762836911
"7510",0.98204079810841,0.5020790017558,-0.345592560957821,0.47201560108169,-1.04263132385071,1.55888520924696,0.567368102776251,-0.448980248591419,-0.547391410688871,-0.251489368169909,-0.150660568802943,-0.169702007367658,-0.374677889068827,0.588318773991209,-0.626089288920153,-0.810072887928988,1.00986647739134,-0.371392791916495,1.19049220161544,-0.339068101491457,-0.702653515514515,-0.832593777405862,1.40485704954363,-0.262112414984605,0.326373209697655,0.237775095069873,-0.497300746230513,-0.339393147247545,-0.15070714464968,-0.26687010565165,-0.28097020324022
"7513",-0.774676343538615,-0.436118752628452,-0.346304005399899,-0.799332437371281,-1.04266630098552,1.47721923332919,0.501789148514035,1.54107494080531,-0.556495308091956,-0.25169931129944,-0.150547682992173,0.897119769354678,-0.515062684509294,0.707706871183175,1.99784784676385,-0.183378349722524,-0.878119919697022,-0.370976163348428,0.801929388821056,-0.339299649300755,-0.702957066473648,0.858066943180146,-0.564132880890297,-0.270306621450188,0.0206858483087549,-0.137475829653379,-0.432186518870863,-0.339278450593774,-0.150661811256053,-0.267228810651027,-0.28091481600186
"7514",-0.787731836179386,-0.77173848014585,-0.345951433523716,-0.557637420948389,1.19531156046283,-0.557528610574276,0.834857856497919,-0.119935440236415,-0.556556378346848,-0.251164695255851,-0.14948045495917,0.729236242170447,0.25628740315182,0.836294077962027,1.18003348157635,0.704334085814167,-0.747809799760944,1.02674699375651,-0.351600754106022,-0.337824794128851,1.0977626875986,1.07207880462348,-0.564097910240969,-0.268877304849385,1.05785474699136,-0.277985315373782,-0.363496798490516,-0.339206009981615,-0.150489901485085,-0.266979393879641,-0.280813369677088
"7515",0.0284909378853972,-0.244762092061565,-0.345179337622467,-0.0711325363461707,-1.04274515411587,-0.914900422343546,0.323916283988845,-0.448840778695645,1.43432371967079,-0.250993992791278,-0.151174341785398,-1.04856755408884,-0.703901336522006,-0.0608702946409398,-0.686564560428896,-0.810219710100739,1.62730991113965,-0.371583164805002,-0.543445607417753,-0.33887374945908,1.16581185648069,-0.856790776496678,1.27934819013564,-0.255349794479737,1.97590433061352,-0.455455541476937,-0.657634848700314,-0.339530981433709,-0.150835778516427,-0.265981570307953,-0.280278799420213
"7516",1.10216736606791,0.538874315122757,0.504416040274238,0.424342990690464,-0.923922434690148,1.4252210700685,0.546248269676828,-0.448758983136695,2.17279663776301,-0.248545102191806,-0.150087871488289,-0.981053474788789,-0.703122096524944,-0.0943282997658735,-0.686689187994522,-0.810231066652677,1.31255525256582,-0.371944497776596,-0.134389064856613,-0.33927420267953,-0.702800043897884,-1.07100961023991,1.95047932955657,-0.263570850845461,-0.147275573890889,-0.505778896728947,-0.657985079362315,-0.339496146445096,-0.150857669003601,-0.266763268175549,-0.280684710173862
"7517",-0.0703118282088918,-0.6672947915374,-0.346077094138982,0.621276418096288,1.18133227580153,-0.462784861764685,0.35690447309966,0.304585609970811,-0.555832170879361,-0.251216123659106,-0.150390269059514,0.783213875074697,0.694764350699107,0.705119569129448,-0.686049692090653,-0.809827481556182,0.56253994895524,0.799230668760986,0.0887858757652133,-0.337761276397635,1.50111605135418,1.03713350546551,-0.563819266043447,-0.265705134066644,0.56826473509501,0.196386132638142,-0.0739310987910763,-0.339423917851402,-0.150654166172366,-0.266825229420567,-0.281044097005423
"7518",0.981894671596098,0.62901312870754,1.58413826725869,0.69675845111748,0.940799862673518,-0.0823173967332848,0.775726388603294,-0.448273237504005,2.32434424917402,-0.246675273934367,-0.149083542435057,-0.763754604780351,-0.532631743950169,0.0786012163404508,-0.686599526870978,-0.810160611040898,1.08752480031395,-0.370327590246892,-0.917181255773706,-0.339193348708236,-0.702844392302075,-0.833955329548646,1.28579389467533,-0.26902438636012,-0.222993297665656,-0.50599175169509,-0.65811863912803,-0.339483545278653,-0.150709214242644,-0.266923679018512,-0.280777248193389
"7520",-1.25893675042711,-0.823914302022147,-0.346794585487937,-0.799974360811267,-1.04272993608125,1.27831575918009,-2.02312506796712,-0.44906497583456,-0.556519885957109,-0.251515497755772,-0.151843115858508,-0.836993858116668,-0.704493430731198,-1.27424991034554,-0.687094064226823,1.2240332768002,-0.889172936791729,-0.372317831916543,-0.165378075360847,-0.339220523653128,-0.703249083359836,-1.07153050006421,-0.564069154170439,-0.243663309084158,-1.09206245106945,-0.505818775737188,-0.6562150541773,-0.339539737571487,-0.150918823603737,-0.267280598213625,-0.281353895918306
"7521",-1.24213350547488,-0.823778539997501,-0.34676073389964,-0.799890056977839,0.79621239633693,-0.87696569531138,-1.80851364643383,-0.448786141046417,-0.556744606462907,-0.252013383886427,-0.152301194483962,-1.1631565899972,-0.704569048653992,-2.76264355393298,-0.687133894069806,1.06548894361109,-0.88943676669967,-0.369018511591653,-0.919590445685391,-0.339362929252904,-0.703229450049847,-1.07159109265386,-0.564166774634267,-0.271645018385385,-0.643717326479471,-0.507142638874164,-0.659913494874672,-0.339567104084173,-0.150880291118495,-0.267367930879776,-0.281302534502193
"7522",-1.48422286674342,-0.824275083951847,-0.346967840118561,-0.799848374354804,0.752682717107702,-0.915139430135661,-3.59023517898101,-0.448843536597506,-0.5567989905528,-0.252157156292738,-0.152039427324946,-1.16383058621008,-0.704641658305202,-2.90982288393527,-0.687129604622291,0.848581977060511,-0.88946475265305,-0.369949287805524,-0.919498805410657,-0.339505098714153,-0.70328819183723,-1.07164471749155,-0.564267715074653,-0.271779397374067,-0.693874965464059,-0.507357986505453,-0.659918433031529,-0.33955024726662,-0.150830193277305,-0.26736949354012,-0.28116430844648
"7523",1.50896414728927,0.564921218159814,4,3.51669989589549,-0.396573573991028,1.39953615691222,0.550042184802746,-0.448637143265179,2.422306755666,-0.247980300229121,-0.149822469965256,-1.16242571182954,-0.703244475661787,-0.417813754284841,-0.687054106573697,-0.810138390664186,1.87155603114186,-0.372183711700164,-0.668943794123767,-0.339392001715103,-0.702842332115269,-1.07101970521999,1.92839569604392,-0.266736538053781,-0.957086242842839,-0.506318678085625,-0.658563913123348,-0.339652579157696,-0.151050487566501,-0.266677645853365,3.95012092730957
"7524",-0.99244881671879,-0.823692946937854,-0.346631570574663,-0.799638843201251,0.963555890043787,-0.753748493988919,-0.265899581550022,-0.448439853103135,-0.55656843747768,-0.251620017330244,-0.151459289825589,-0.627592297620074,-0.704270379815263,-0.161888770238123,-0.686659152727906,1.77781003080096,-0.889106527056087,-0.249222100429314,-0.917175221767961,-0.339172592485757,-0.703082186610046,-1.07124578163665,-0.564076681244284,-0.269401272981253,0.567434735112996,-0.504636760954669,-0.65590370222104,-0.339486653606666,-0.150675521090186,-0.26716037777215,-0.281061893612222
"7525",-0.749219782680532,-0.823394813947272,-0.3465850585856,-0.799533930083933,1.05396813560598,-0.64152092933901,0.163651011163489,1.4899483458603,-0.489852801751154,-0.251715696941291,-0.150838668641117,0.62834243203334,-0.703290923737331,0.555931836436837,-0.320360337312425,1.35669676594854,-0.82883907393244,0.322840565812789,-0.332590481750492,3.13439612370047,-0.690709589257268,0.307692060240711,-0.563968659013059,-0.269979481799374,0.490805048076881,-0.107983077945663,0.22278103772501,-0.339396372121775,-0.150928377643107,-0.267068490173208,-0.281295377769101
"7529",-0.595392669327177,-0.676621951346842,-0.346371012174791,-0.644098042598446,1.13599370962103,-0.593162405094038,0.616353472250806,1.73032336488782,-0.55548516026412,-0.25169181922164,-0.150735786944025,2.22253519535592,-0.662960765198347,0.645202091015763,1.71031778119866,-0.128103767628823,-0.78407883605154,0.41357146391956,-0.612190763109259,-0.339151244299472,-0.702793635320673,0.704114442714626,-0.56410688724107,-0.26967525875125,0.137732508408893,-0.190321557746568,-0.493201862044313,-0.339269026780341,-0.150851371225056,-0.267194372412769,-0.281161806166261
"7530",-0.740114747747073,-0.823486057006637,-0.34669151976116,-0.799867860089499,-1.0427048841782,1.32946406276282,-0.384201878046428,-0.448970679144256,-0.556498409095345,-0.251325770678238,-0.151573017015605,-0.229197586731937,-0.704277074551097,0.0175357329633887,-0.68687878468786,1.44458133280566,-0.888924313675247,-0.37215626316649,0.260490396948139,-0.339219721210395,-0.703144042214131,-1.07140858494921,-0.56407223435786,4,-0.407696964922173,-0.404498202389539,-0.646089224520146,-0.339488469407373,-0.150749701100335,-0.267169191987923,-0.281125928071657
